GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
1400000US42097080500,42097080500,"Census Tract 805, Northumberland County, Pennsylvania",1440,95,1167,111,22,15,1145,110,595,113,38,32,1083,105,512,98,39,27,17,17,0,10,16,22,257,67
1400000US42097080600,42097080600,"Census Tract 806, Northumberland County, Pennsylvania",1664,87,1253,109,32,30,1221,107,589,93,86,51,1027,124,571,104,96,69,53,48,0,10,57,46,354,89
1400000US42097080700,42097080700,"Census Tract 807, Northumberland County, Pennsylvania",1296,63,1055,71,20,16,1035,71,570,71,116,45,829,75,409,75,64,30,36,25,12,11,53,40,188,51
1400000US42097080800,42097080800,"Census Tract 808, Northumberland County, Pennsylvania",3066,174,2347,146,29,33,2318,142,1029,190,174,75,1960,159,1162,231,185,75,80,51,0,15,93,48,626,118
1400000US42097080900,42097080900,"Census Tract 809, Northumberland County, Pennsylvania",1615,142,1120,120,12,17,1108,121,508,122,135,71,916,123,536,125,50,37,42,35,0,10,48,39,447,146
1400000US42097081000,42097081000,"Census Tract 810, Northumberland County, Pennsylvania",1487,116,857,128,8,13,849,126,391,104,119,77,678,106,417,105,32,26,32,26,0,10,56,37,574,101
1400000US42097081100,42097081100,"Census Tract 811, Northumberland County, Pennsylvania",1357,134,881,134,27,36,854,143,576,125,88,63,731,133,251,93,41,49,27,42,0,10,114,74,362,117
1400000US42097081200,42097081200,"Census Tract 812, Northumberland County, Pennsylvania",1473,122,912,102,0,15,912,102,424,81,45,29,851,101,482,97,23,25,6,11,0,15,36,37,525,125
1400000US42097081300,42097081300,"Census Tract 813, Northumberland County, Pennsylvania",1104,114,726,117,9,13,717,114,343,112,90,53,619,105,352,115,9,13,0,10,0,10,86,75,292,76
1400000US42097081400,42097081400,"Census Tract 814, Northumberland County, Pennsylvania",917,87,603,90,11,12,592,90,238,56,36,24,544,84,342,68,12,15,12,15,0,10,13,14,301,71
1400000US42097081500,42097081500,"Census Tract 815, Northumberland County, Pennsylvania",1096,149,690,115,12,17,678,117,379,106,113,71,507,92,265,79,58,54,34,53,0,10,58,82,348,91
1400000US42097081600,42097081600,"Census Tract 816, Northumberland County, Pennsylvania",1213,139,792,145,9,13,783,145,293,104,47,33,707,135,464,128,49,38,9,14,0,10,9,14,412,118
1400000US42097081700,42097081700,"Census Tract 817, Northumberland County, Pennsylvania",1166,106,760,122,0,10,760,122,495,129,60,47,619,125,265,119,63,46,0,10,0,10,42,51,364,92
1400000US42097081800,42097081800,"Census Tract 818, Northumberland County, Pennsylvania",1336,68,928,75,29,17,899,77,422,67,32,19,824,75,440,68,58,29,18,11,0,10,35,26,373,55
1400000US42097081900,42097081900,"Census Tract 819, Northumberland County, Pennsylvania",2396,107,1830,91,42,20,1788,90,948,101,211,55,1357,94,702,91,211,55,102,44,8,8,82,29,484,84
1400000US42097082000,42097082000,"Census Tract 820, Northumberland County, Pennsylvania",1542,107,1102,123,8,12,1094,123,607,126,53,46,960,125,454,100,24,36,0,10,9,12,58,36,382,91
1400000US42097082100,42097082100,"Census Tract 821, Northumberland County, Pennsylvania",1166,106,623,112,0,10,623,112,317,94,46,39,563,110,292,92,7,11,0,10,7,13,38,31,505,123
1400000US42097082200,42097082200,"Census Tract 822, Northumberland County, Pennsylvania",1464,102,857,134,55,40,802,131,409,117,82,62,701,119,385,100,0,10,0,10,8,14,46,46,561,132
1400000US42097082300,42097082300,"Census Tract 823, Northumberland County, Pennsylvania",1989,75,1383,79,30,15,1353,77,685,74,94,29,1159,70,563,50,113,24,44,17,6,6,55,21,551,55
1400000US42097082400,42097082400,"Census Tract 824, Northumberland County, Pennsylvania",1283,96,879,117,12,18,867,118,453,117,69,52,782,112,375,77,16,19,16,19,0,10,8,14,396,98
1400000US42099030100,42099030100,"Census Tract 301, Perry County, Pennsylvania",1897,75,1383,70,32,14,1351,73,692,61,89,28,1216,80,607,62,51,21,16,14,7,8,73,28,441,62
1400000US42099030201,42099030201,"Census Tract 302.01, Perry County, Pennsylvania",999,59,822,55,18,10,804,57,388,53,54,21,685,58,367,49,59,16,25,13,1,3,29,21,148,40
1400000US42099030202,42099030202,"Census Tract 302.02, Perry County, Pennsylvania",1934,78,1305,105,20,13,1285,105,773,88,97,32,1101,106,456,63,93,31,15,11,9,10,99,39,530,84
1400000US42099030301,42099030301,"Census Tract 303.01, Perry County, Pennsylvania",1925,111,1347,100,34,24,1313,100,786,96,128,49,1144,115,493,82,49,36,13,15,4,6,76,38,502,107
1400000US42099030302,42099030302,"Census Tract 303.02, Perry County, Pennsylvania",1782,113,1386,99,30,20,1356,99,802,93,66,33,1224,109,513,90,76,41,14,15,0,10,55,35,341,93
1400000US42099030400,42099030400,"Census Tract 304, Perry County, Pennsylvania",2138,75,1661,80,29,16,1632,81,991,106,120,38,1458,89,608,91,71,27,5,7,5,8,73,41,404,65
1400000US42099030501,42099030501,"Census Tract 305.01, Perry County, Pennsylvania",2270,152,1877,187,24,39,1853,187,1228,175,168,84,1618,183,594,157,102,71,17,28,0,15,40,44,353,128
1400000US42099030502,42099030502,"Census Tract 305.02, Perry County, Pennsylvania",2245,91,1738,93,28,18,1710,95,1035,81,177,52,1475,98,634,94,137,44,3,5,3,5,62,35,445,76
1400000US42099030601,42099030601,"Census Tract 306.01, Perry County, Pennsylvania",1634,100,1194,93,58,25,1136,89,583,69,133,42,927,93,515,76,63,31,38,21,0,10,64,36,376,63
1400000US42099030602,42099030602,"Census Tract 306.02, Perry County, Pennsylvania",1112,52,702,59,13,7,689,58,294,37,57,21,597,50,335,41,58,20,17,12,4,5,29,14,381,45
1400000US42101000100,42101000100,"Census Tract 1, Philadelphia County, Pennsylvania",2367,173,2303,178,15,23,2288,178,1819,196,175,77,2113,188,456,156,13,20,0,10,0,10,27,38,37,46
1400000US42101000200,42101000200,"Census Tract 2, Philadelphia County, Pennsylvania",1010,112,798,127,0,10,798,127,612,158,61,75,720,110,170,97,17,25,0,10,0,10,35,47,177,79
1400000US42101000300,42101000300,"Census Tract 3, Philadelphia County, Pennsylvania",1805,84,1600,112,9,14,1591,112,1131,130,68,45,1475,123,404,121,86,48,28,26,13,20,17,17,188,72
1400000US42101000401,42101000401,"Census Tract 4.01, Philadelphia County, Pennsylvania",1690,122,1419,141,0,10,1419,141,1097,143,146,73,1236,136,306,84,29,27,0,10,16,18,58,48,213,97
1400000US42101000402,42101000402,"Census Tract 4.02, Philadelphia County, Pennsylvania",2483,217,2170,243,16,24,2154,245,1622,250,77,56,2011,250,476,125,107,90,0,10,0,10,66,55,247,93
1400000US42101000500,42101000500,"Census Tract 5, Philadelphia County, Pennsylvania",933,55,781,56,0,10,781,56,616,57,65,36,713,65,162,53,2,4,0,10,3,5,76,35,76,39
1400000US42101000600,42101000600,"Census Tract 6, Philadelphia County, Pennsylvania",674,70,636,73,0,10,636,73,527,72,68,40,568,69,109,38,0,10,0,10,0,10,27,19,11,13
1400000US42101000700,42101000700,"Census Tract 7, Philadelphia County, Pennsylvania",2429,207,2182,241,0,10,2182,241,1623,249,102,66,2073,233,547,148,46,45,0,10,0,10,50,33,197,159
1400000US42101000801,42101000801,"Census Tract 8.01, Philadelphia County, Pennsylvania",797,78,715,92,0,10,715,92,565,102,49,34,612,92,141,56,54,66,9,14,0,10,82,62,0,10
1400000US42101000803,42101000803,"Census Tract 8.03, Philadelphia County, Pennsylvania",1837,182,1492,201,0,10,1492,201,1207,185,0,10,1461,200,276,112,80,85,9,14,0,10,73,75,272,102
1400000US42101000804,42101000804,"Census Tract 8.04, Philadelphia County, Pennsylvania",3085,197,2915,187,45,43,2870,195,2368,212,96,60,2701,211,472,138,70,50,14,22,0,10,56,44,114,79
1400000US42101000901,42101000901,"Census Tract 9.01, Philadelphia County, Pennsylvania",1409,120,1168,136,0,10,1168,136,924,125,99,50,1011,137,186,65,49,43,45,43,4,7,69,44,172,70
1400000US42101000902,42101000902,"Census Tract 9.02, Philadelphia County, Pennsylvania",1315,86,916,106,0,10,916,106,771,103,68,43,830,106,137,66,31,28,8,13,0,10,50,36,349,81
1400000US42101001001,42101001001,"Census Tract 10.01, Philadelphia County, Pennsylvania",1450,95,1350,99,7,11,1343,100,894,117,33,26,1300,104,449,88,18,19,0,10,0,10,13,15,87,47
1400000US42101001002,42101001002,"Census Tract 10.02, Philadelphia County, Pennsylvania",1692,98,1588,112,0,10,1588,112,1207,132,59,47,1529,112,371,103,43,36,0,10,0,10,8,13,96,64
1400000US42101001101,42101001101,"Census Tract 11.01, Philadelphia County, Pennsylvania",1813,150,1585,160,16,25,1569,159,1144,165,15,24,1542,160,408,129,29,35,0,10,0,10,32,35,196,84
1400000US42101001102,42101001102,"Census Tract 11.02, Philadelphia County, Pennsylvania",1492,87,1377,94,0,10,1377,94,1090,119,77,44,1256,101,279,75,24,22,8,13,0,10,36,28,79,54
1400000US42101001201,42101001201,"Census Tract 12.01, Philadelphia County, Pennsylvania",2106,113,1891,143,12,18,1879,142,1415,175,77,41,1782,144,454,133,74,63,0,10,0,10,65,60,150,77
1400000US42101001202,42101001202,"Census Tract 12.02, Philadelphia County, Pennsylvania",2793,194,2570,231,10,16,2560,230,1980,226,32,33,2495,235,549,147,69,42,0,15,0,15,99,116,124,83
1400000US42101001300,42101001300,"Census Tract 13, Philadelphia County, Pennsylvania",2734,177,2312,198,16,28,2296,193,1652,213,137,73,2145,201,644,172,58,45,0,15,0,15,171,110,251,122
1400000US42101001400,42101001400,"Census Tract 14, Philadelphia County, Pennsylvania",2168,148,1667,165,0,10,1667,165,1230,159,106,72,1550,180,437,134,15,22,0,10,0,10,69,57,432,128
1400000US42101001500,42101001500,"Census Tract 15, Philadelphia County, Pennsylvania",1497,94,1335,93,15,16,1320,94,1066,119,45,36,1275,95,243,69,20,19,0,10,0,10,37,28,125,49
1400000US42101001600,42101001600,"Census Tract 16, Philadelphia County, Pennsylvania",1082,82,973,95,0,10,973,95,736,98,30,26,943,96,237,72,8,13,0,10,0,10,50,45,59,49
1400000US42101001700,42101001700,"Census Tract 17, Philadelphia County, Pennsylvania",1353,89,1247,101,0,10,1247,101,1010,115,7,12,1240,101,227,61,21,22,0,10,0,10,51,47,55,41
1400000US42101001800,42101001800,"Census Tract 18, Philadelphia County, Pennsylvania",1486,111,1233,141,0,10,1233,141,913,120,86,52,1128,148,312,85,54,38,0,10,0,10,15,19,238,114
1400000US42101001900,42101001900,"Census Tract 19, Philadelphia County, Pennsylvania",1472,104,1311,118,0,10,1311,118,1143,115,69,58,1216,126,168,69,4,14,0,10,0,10,62,47,99,59
1400000US42101002000,42101002000,"Census Tract 20, Philadelphia County, Pennsylvania",853,71,645,84,6,9,639,83,460,80,80,42,530,80,174,60,6,10,0,10,0,10,65,41,143,56
1400000US42101002100,42101002100,"Census Tract 21, Philadelphia County, Pennsylvania",883,80,591,80,0,10,591,80,412,71,44,30,547,82,163,60,9,10,0,10,0,10,63,42,229,65
1400000US42101002200,42101002200,"Census Tract 22, Philadelphia County, Pennsylvania",1063,103,823,110,0,10,823,110,701,123,67,59,756,103,113,54,0,10,0,10,0,10,82,63,158,73
1400000US42101002300,42101002300,"Census Tract 23, Philadelphia County, Pennsylvania",1248,99,1029,122,0,10,1029,122,844,134,71,64,935,114,185,66,16,19,0,10,0,10,55,52,164,74
1400000US42101002400,42101002400,"Census Tract 24, Philadelphia County, Pennsylvania",2128,147,1767,165,0,15,1767,165,1442,180,179,119,1588,181,281,109,64,50,0,15,0,15,65,75,296,120
1400000US42101002500,42101002500,"Census Tract 25, Philadelphia County, Pennsylvania",1707,102,1400,134,7,11,1393,134,1110,147,182,100,1134,117,276,82,83,61,7,11,0,10,83,44,224,83
1400000US42101002701,42101002701,"Census Tract 27.01, Philadelphia County, Pennsylvania",1422,118,1070,120,9,16,1061,118,762,127,151,93,864,122,220,72,69,49,36,41,10,16,80,51,272,78
1400000US42101002702,42101002702,"Census Tract 27.02, Philadelphia County, Pennsylvania",1780,79,1500,104,0,10,1500,104,1082,128,112,64,1351,115,397,101,82,58,21,32,0,10,76,51,204,72
1400000US42101002801,42101002801,"Census Tract 28.01, Philadelphia County, Pennsylvania",1577,125,981,136,0,10,981,136,699,131,201,113,747,145,273,90,57,58,0,10,0,10,168,90,428,110
1400000US42101002802,42101002802,"Census Tract 28.02, Philadelphia County, Pennsylvania",2133,167,1620,203,0,15,1620,203,1071,198,174,81,1446,200,549,140,0,15,0,15,0,15,14,22,499,147
1400000US42101002900,42101002900,"Census Tract 29, Philadelphia County, Pennsylvania",1778,196,1556,206,0,10,1556,206,1076,206,112,94,1444,202,480,149,9,17,0,10,0,10,0,10,222,137
1400000US42101003001,42101003001,"Census Tract 30.01, Philadelphia County, Pennsylvania",1446,111,1125,141,8,12,1117,139,863,136,196,90,921,126,240,82,16,18,0,10,0,10,61,48,260,106
1400000US42101003002,42101003002,"Census Tract 30.02, Philadelphia County, Pennsylvania",1233,111,720,132,0,10,720,132,483,103,108,55,574,127,207,90,30,28,7,11,0,10,133,84,380,95
1400000US42101003100,42101003100,"Census Tract 31, Philadelphia County, Pennsylvania",1924,162,988,182,15,23,973,176,722,166,101,61,861,172,251,105,11,17,0,10,0,10,164,96,772,152
1400000US42101003200,42101003200,"Census Tract 32, Philadelphia County, Pennsylvania",1453,138,824,138,26,40,798,133,558,120,138,79,645,130,235,88,15,23,0,10,5,9,130,80,499,126
1400000US42101003300,42101003300,"Census Tract 33, Philadelphia County, Pennsylvania",2375,194,1219,227,0,15,1219,227,815,198,163,118,1017,235,346,148,72,64,23,35,0,15,220,159,936,221
1400000US42101003600,42101003600,"Census Tract 36, Philadelphia County, Pennsylvania",2691,173,1550,224,0,15,1550,224,1139,239,390,187,1124,201,402,161,72,51,0,15,0,15,163,125,978,205
1400000US42101003701,42101003701,"Census Tract 37.01, Philadelphia County, Pennsylvania",2065,183,1471,228,0,15,1471,228,1058,204,328,188,1109,223,397,139,98,72,0,15,0,15,152,142,442,176
1400000US42101003702,42101003702,"Census Tract 37.02, Philadelphia County, Pennsylvania",1404,94,1047,139,9,15,1038,141,708,128,93,66,897,136,290,108,86,56,19,20,13,19,97,62,260,79
1400000US42101003800,42101003800,"Census Tract 38, Philadelphia County, Pennsylvania",1526,97,1214,118,20,23,1194,123,745,131,69,53,1103,121,428,103,12,21,12,21,0,10,0,10,312,103
1400000US42101003901,42101003901,"Census Tract 39.01, Philadelphia County, Pennsylvania",2740,153,1793,243,16,25,1777,248,1343,267,169,138,1561,241,420,130,26,31,0,15,0,15,67,71,880,197
1400000US42101003902,42101003902,"Census Tract 39.02, Philadelphia County, Pennsylvania",2281,129,1641,211,0,15,1641,211,1072,192,46,45,1580,207,542,170,38,36,15,23,0,15,131,95,509,157
1400000US42101004001,42101004001,"Census Tract 40.01, Philadelphia County, Pennsylvania",1883,101,1372,125,0,10,1372,125,932,149,120,83,1163,126,434,96,59,60,6,10,0,10,55,56,456,99
1400000US42101004002,42101004002,"Census Tract 40.02, Philadelphia County, Pennsylvania",2085,174,1548,238,15,23,1533,238,949,231,228,136,1305,225,568,182,60,47,0,15,0,15,43,70,494,183
1400000US42101004101,42101004101,"Census Tract 41.01, Philadelphia County, Pennsylvania",2065,170,1500,232,0,15,1500,232,842,218,186,134,1242,249,618,202,68,55,40,45,0,15,147,92,418,175
1400000US42101004102,42101004102,"Census Tract 41.02, Philadelphia County, Pennsylvania",2630,158,1762,221,10,16,1752,219,1141,216,295,133,1341,212,554,193,99,64,0,15,31,37,176,111,692,179
1400000US42101004201,42101004201,"Census Tract 42.01, Philadelphia County, Pennsylvania",2024,120,1567,164,38,35,1529,163,957,203,73,64,1445,175,529,144,24,28,0,15,0,15,42,62,415,116
1400000US42101004202,42101004202,"Census Tract 42.02, Philadelphia County, Pennsylvania",1701,118,1262,119,25,19,1237,123,754,142,66,42,1058,123,483,116,95,86,0,15,0,15,105,81,334,103
1400000US42101005000,42101005000,"Census Tract 50, Philadelphia County, Pennsylvania",0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42101005400,42101005400,"Census Tract 54, Philadelphia County, Pennsylvania",653,50,464,73,4,7,460,72,333,77,39,24,405,64,127,37,0,10,0,10,0,10,60,44,129,50
1400000US42101005500,42101005500,"Census Tract 55, Philadelphia County, Pennsylvania",2503,116,1801,184,17,26,1784,183,1195,198,154,94,1615,196,563,156,94,68,0,15,0,15,92,69,610,187
1400000US42101005600,42101005600,"Census Tract 56, Philadelphia County, Pennsylvania",529,75,365,96,0,10,365,96,280,88,37,40,285,82,58,28,62,48,27,27,0,10,26,26,138,65
1400000US42101006000,42101006000,"Census Tract 60, Philadelphia County, Pennsylvania",2478,164,1690,244,69,79,1621,245,1216,234,422,222,1183,248,405,135,67,64,0,15,0,15,79,67,709,205
1400000US42101006100,42101006100,"Census Tract 61, Philadelphia County, Pennsylvania",1117,74,715,94,5,12,710,97,433,113,133,80,565,85,200,83,54,50,0,10,0,10,92,65,310,87
1400000US42101006200,42101006200,"Census Tract 62, Philadelphia County, Pennsylvania",1536,82,1035,132,6,10,1029,131,667,132,211,88,788,143,331,98,84,61,9,14,0,10,40,40,461,117
1400000US42101006300,42101006300,"Census Tract 63, Philadelphia County, Pennsylvania",1386,116,874,142,0,10,874,142,677,129,263,89,569,146,160,71,23,24,0,10,9,14,120,69,392,94
1400000US42101006400,42101006400,"Census Tract 64, Philadelphia County, Pennsylvania",1394,122,998,144,0,10,998,144,696,125,223,91,748,150,249,89,116,67,0,10,0,10,43,47,353,93
1400000US42101006500,42101006500,"Census Tract 65, Philadelphia County, Pennsylvania",1754,127,927,150,0,10,927,150,577,123,202,93,681,144,298,98,90,69,16,18,0,10,65,54,762,152
1400000US42101006600,42101006600,"Census Tract 66, Philadelphia County, Pennsylvania",1314,118,636,111,15,24,621,111,479,103,297,118,294,107,123,67,32,29,10,16,0,10,76,52,602,114
1400000US42101006700,42101006700,"Census Tract 67, Philadelphia County, Pennsylvania",2577,183,1516,259,0,15,1516,259,1075,228,278,147,1228,245,432,142,10,19,0,15,0,15,128,105,933,225
1400000US42101006900,42101006900,"Census Tract 69, Philadelphia County, Pennsylvania",988,87,452,143,0,10,452,143,321,133,214,99,225,93,118,69,0,10,0,10,13,20,45,44,491,143
1400000US42101007000,42101007000,"Census Tract 70, Philadelphia County, Pennsylvania",1446,126,881,135,27,34,854,142,660,138,277,120,577,137,177,89,17,18,0,10,0,10,41,37,524,123
1400000US42101007101,42101007101,"Census Tract 71.01, Philadelphia County, Pennsylvania",834,77,446,92,0,10,446,92,289,77,125,49,300,79,119,49,49,29,7,10,0,10,106,60,282,57
1400000US42101007102,42101007102,"Census Tract 71.02, Philadelphia County, Pennsylvania",1827,120,1079,155,0,10,1079,155,811,147,250,94,801,144,260,84,45,31,0,10,0,10,200,92,548,139
1400000US42101007200,42101007200,"Census Tract 72, Philadelphia County, Pennsylvania",1801,137,1226,164,0,10,1226,164,845,164,253,119,914,153,304,114,64,50,23,26,24,29,10,16,565,163
1400000US42101007300,42101007300,"Census Tract 73, Philadelphia County, Pennsylvania",1108,143,604,140,0,10,604,140,451,126,105,75,489,142,143,69,10,17,10,17,0,10,52,57,452,133
1400000US42101007400,42101007400,"Census Tract 74, Philadelphia County, Pennsylvania",1748,124,1071,148,5,8,1066,149,789,130,273,120,716,132,216,88,55,32,26,23,22,23,127,72,550,137
1400000US42101007700,42101007700,"Census Tract 77, Philadelphia County, Pennsylvania",651,64,510,59,0,10,510,59,316,55,84,37,426,65,177,51,16,19,0,10,0,10,39,20,102,45
1400000US42101007800,42101007800,"Census Tract 78, Philadelphia County, Pennsylvania",2026,166,1619,176,0,10,1619,176,1192,164,88,63,1452,177,410,135,34,38,0,10,0,10,140,91,267,158
1400000US42101007900,42101007900,"Census Tract 79, Philadelphia County, Pennsylvania",2066,129,1686,160,0,10,1686,160,1132,151,107,88,1557,161,540,132,48,41,0,10,0,10,109,54,271,132
1400000US42101008000,42101008000,"Census Tract 80, Philadelphia County, Pennsylvania",1429,159,909,153,11,17,898,154,688,138,102,70,766,143,202,80,103,69,0,10,8,12,10,15,510,145
1400000US42101008101,42101008101,"Census Tract 81.01, Philadelphia County, Pennsylvania",986,115,666,132,0,10,666,132,454,117,85,64,581,136,212,92,63,53,0,10,0,10,60,58,260,114
1400000US42101008102,42101008102,"Census Tract 81.02, Philadelphia County, Pennsylvania",1832,143,1030,167,10,16,1020,164,663,149,82,69,887,151,279,119,139,90,41,48,10,15,189,105,613,157
1400000US42101008200,42101008200,"Census Tract 82, Philadelphia County, Pennsylvania",2551,236,1683,283,33,41,1650,289,1070,266,106,84,1439,276,477,182,255,181,26,44,0,15,231,158,637,212
1400000US42101008301,42101008301,"Census Tract 83.01, Philadelphia County, Pennsylvania",1647,154,1111,131,0,15,1111,131,748,145,309,119,777,131,268,103,42,52,0,15,0,15,74,58,462,133
1400000US42101008302,42101008302,"Census Tract 83.02, Philadelphia County, Pennsylvania",1815,131,1220,145,0,10,1220,145,770,144,249,108,933,146,388,130,90,58,20,22,0,10,79,62,516,139
1400000US42101008400,42101008400,"Census Tract 84, Philadelphia County, Pennsylvania",1638,139,933,140,12,19,921,137,549,113,109,65,812,134,310,119,25,41,0,10,0,10,87,52,618,152
1400000US42101008500,42101008500,"Census Tract 85, Philadelphia County, Pennsylvania",2667,210,1909,251,0,15,1909,251,1270,207,365,142,1515,223,580,181,69,57,15,23,14,22,16,25,742,213
1400000US42101008601,42101008601,"Census Tract 86.01, Philadelphia County, Pennsylvania",1380,108,1086,106,0,10,1086,106,802,107,78,41,965,112,259,97,34,27,10,15,0,10,83,60,211,96
1400000US42101008602,42101008602,"Census Tract 86.02, Philadelphia County, Pennsylvania",1067,104,760,122,11,15,749,123,465,98,80,52,660,120,257,94,0,10,0,10,0,10,11,15,296,90
1400000US42101008701,42101008701,"Census Tract 87.01, Philadelphia County, Pennsylvania",1829,139,1458,184,16,27,1442,187,926,183,97,78,1311,182,468,152,117,94,16,25,0,10,141,81,230,110
1400000US42101008702,42101008702,"Census Tract 87.02, Philadelphia County, Pennsylvania",1257,99,1098,116,0,10,1098,116,722,133,106,60,978,114,365,87,32,28,7,13,0,10,60,49,99,69
1400000US42101008801,42101008801,"Census Tract 88.01, Philadelphia County, Pennsylvania",173,49,141,45,0,10,141,45,115,37,15,16,121,41,16,16,15,18,0,10,0,10,14,13,18,26
1400000US42101008802,42101008802,"Census Tract 88.02, Philadelphia County, Pennsylvania",1312,116,1139,112,0,15,1139,112,725,104,135,56,955,116,385,106,73,53,11,19,0,15,57,46,116,71
1400000US42101009000,42101009000,"Census Tract 90, Philadelphia County, Pennsylvania",954,77,792,87,0,15,792,87,453,94,125,62,638,81,292,81,49,34,26,22,0,15,108,38,54,36
1400000US42101009100,42101009100,"Census Tract 91, Philadelphia County, Pennsylvania",1531,105,1032,127,26,42,1006,127,627,123,104,60,859,130,334,115,36,43,24,37,0,10,9,14,490,118
1400000US42101009200,42101009200,"Census Tract 92, Philadelphia County, Pennsylvania",1289,96,620,108,0,10,620,108,374,94,127,56,475,104,198,61,40,38,18,28,0,10,59,41,610,119
1400000US42101009300,42101009300,"Census Tract 93, Philadelphia County, Pennsylvania",1665,154,864,143,48,54,816,141,435,139,66,55,729,138,343,120,82,57,14,22,0,10,111,88,690,157
1400000US42101009400,42101009400,"Census Tract 94, Philadelphia County, Pennsylvania",1904,95,821,114,9,13,812,115,472,105,143,67,654,104,296,100,37,34,0,10,0,10,74,51,1009,130
1400000US42101009500,42101009500,"Census Tract 95, Philadelphia County, Pennsylvania",1277,117,660,145,0,10,660,145,387,144,111,71,530,126,246,74,146,102,0,10,5,14,38,44,579,161
1400000US42101009600,42101009600,"Census Tract 96, Philadelphia County, Pennsylvania",1677,152,959,173,2,7,957,174,417,136,110,79,784,165,470,135,79,74,54,70,0,10,56,60,662,141
1400000US42101009801,42101009801,"Census Tract 98.01, Philadelphia County, Pennsylvania",921,61,759,79,15,13,744,78,413,85,70,40,663,81,294,79,33,28,0,10,0,10,31,26,131,51
1400000US42101009802,42101009802,"Census Tract 98.02, Philadelphia County, Pennsylvania",2164,123,1862,146,0,15,1862,146,930,205,91,75,1771,176,746,198,167,130,0,15,0,15,0,15,302,126
1400000US42101010000,42101010000,"Census Tract 100, Philadelphia County, Pennsylvania",1579,119,1114,135,8,13,1106,136,549,137,150,88,844,148,435,117,107,52,74,49,15,21,35,39,430,99
1400000US42101010100,42101010100,"Census Tract 101, Philadelphia County, Pennsylvania",2420,204,1451,241,85,111,1366,232,678,249,164,116,1113,235,599,224,150,147,89,132,0,15,121,102,848,242
1400000US42101010200,42101010200,"Census Tract 102, Philadelphia County, Pennsylvania",1294,100,647,133,0,10,647,133,358,109,109,75,481,110,239,84,87,73,22,36,0,10,82,72,565,138
1400000US42101010300,42101010300,"Census Tract 103, Philadelphia County, Pennsylvania",911,95,505,112,0,10,505,112,315,94,58,58,441,108,175,91,13,15,0,10,0,10,31,31,375,130
1400000US42101010400,42101010400,"Census Tract 104, Philadelphia County, Pennsylvania",1403,98,572,145,0,10,572,145,385,134,77,55,442,129,175,97,74,73,12,21,0,10,23,25,808,157
1400000US42101010500,42101010500,"Census Tract 105, Philadelphia County, Pennsylvania",1463,106,792,109,0,10,792,109,441,88,126,60,627,106,301,90,107,64,18,29,0,10,18,20,653,133
1400000US42101010600,42101010600,"Census Tract 106, Philadelphia County, Pennsylvania",633,79,279,79,4,6,275,79,151,50,42,27,233,79,118,63,6,11,0,10,0,10,18,17,336,80
1400000US42101010700,42101010700,"Census Tract 107, Philadelphia County, Pennsylvania",1274,127,647,152,8,13,639,154,417,131,125,69,495,142,222,98,44,35,0,10,0,10,71,50,556,142
1400000US42101010800,42101010800,"Census Tract 108, Philadelphia County, Pennsylvania",1513,138,899,145,22,32,877,146,503,137,187,93,654,136,328,98,37,31,9,16,11,17,26,31,588,139
1400000US42101010900,42101010900,"Census Tract 109, Philadelphia County, Pennsylvania",929,49,568,74,0,10,568,74,295,53,85,40,464,75,249,65,20,19,0,10,0,10,32,30,329,63
1400000US42101011000,42101011000,"Census Tract 110, Philadelphia County, Pennsylvania",1444,181,797,161,8,13,789,162,456,120,172,74,570,153,296,136,69,55,37,47,0,10,55,47,592,148
1400000US42101011100,42101011100,"Census Tract 111, Philadelphia County, Pennsylvania",1274,104,629,120,0,10,629,120,379,106,27,32,583,113,217,91,43,41,13,21,0,10,67,55,578,116
1400000US42101011200,42101011200,"Census Tract 112, Philadelphia County, Pennsylvania",2085,164,1247,197,0,15,1247,197,646,172,82,66,1083,188,462,152,200,120,13,20,0,15,190,122,648,205
1400000US42101011300,42101011300,"Census Tract 113, Philadelphia County, Pennsylvania",1152,111,794,140,47,48,747,137,503,127,32,34,679,148,210,96,192,107,0,10,0,10,130,111,228,109
1400000US42101011400,42101011400,"Census Tract 114, Philadelphia County, Pennsylvania",2867,193,1759,294,22,37,1737,296,631,202,109,90,1483,288,979,218,175,110,45,45,0,15,184,159,924,206
1400000US42101011500,42101011500,"Census Tract 115, Philadelphia County, Pennsylvania",1675,71,1245,119,18,29,1227,121,635,123,91,62,1082,125,552,116,79,61,33,45,0,10,154,81,276,85
1400000US42101011700,42101011700,"Census Tract 117, Philadelphia County, Pennsylvania",329,34,275,37,0,10,275,37,175,37,4,7,264,39,97,40,34,29,0,10,0,10,23,17,31,24
